task_id,path,W,H,Wb,Hb,rotated,area,bucket_area,overhead,fill_deficit,Wb4,Hb4,bucket_area4,overhead4,Wb8,Hb8,bucket_area8,overhead8,Wb4sq,Hb4sq,bucket_area4sq,overhead4sq,inputs_unique_sizes,outputs_unique_sizes,inputs_uniform,outputs_uniform
CompleteShape7,dataset/raw-data/ARC-ALL/data/training/CompleteShape7.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,3,3,0,0
CompleteShape8,dataset/raw-data/ARC-ALL/data/training/CompleteShape8.json,10,12,10,12,0,120,120,1.000000,0.866667,12,12,144,1.200000,16,16,256,2.133333,12,12,144,1.200000,2,2,0,0
CompleteShape9,dataset/raw-data/ARC-ALL/data/training/CompleteShape9.json,15,12,15,12,0,180,180,1.000000,0.800000,16,12,192,1.066667,16,16,256,1.422222,16,16,256,1.422222,4,4,0,0
CompleteShapeMinimal,dataset/raw-data/ARC-ALL/data/training/CompleteShapeMinimal.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494,12,12,144,1.777778,3,3,0,0
Copy1,dataset/raw-data/ARC-ALL/data/training/Copy1.json,12,6,12,6,0,72,72,1.000000,0.920000,12,8,96,1.333333,16,16,256,3.555556,12,12,144,2.000000,6,6,0,0
Copy10,dataset/raw-data/ARC-ALL/data/training/Copy10.json,25,25,30,30,0,625,900,1.440000,0.305556,28,28,784,1.254400,32,32,1024,1.638400,28,28,784,1.254400,5,5,0,0
Copy2,dataset/raw-data/ARC-ALL/data/training/Copy2.json,20,20,20,20,0,400,400,1.000000,0.555556,20,20,400,1.000000,24,24,576,1.440000,20,20,400,1.000000,5,5,0,0
Copy3,dataset/raw-data/ARC-ALL/data/training/Copy3.json,20,15,20,15,0,300,300,1.000000,0.666667,20,16,320,1.066667,24,24,576,1.920000,20,20,400,1.333333,5,5,0,0
Copy4,dataset/raw-data/ARC-ALL/data/training/Copy4.json,22,16,24,20,0,352,480,1.363636,0.608889,24,16,384,1.090909,24,24,576,1.636364,24,24,576,1.636364,5,5,0,0
Copy5,dataset/raw-data/ARC-ALL/data/training/Copy5.json,11,15,12,15,0,165,180,1.090909,0.816667,12,16,192,1.163636,16,16,256,1.551515,16,16,256,1.551515,6,6,0,0
Copy6,dataset/raw-data/ARC-ALL/data/training/Copy6.json,11,11,12,12,0,121,144,1.190083,0.865556,12,12,144,1.190083,16,16,256,2.115702,12,12,144,1.190083,5,4,0,0
Copy7,dataset/raw-data/ARC-ALL/data/training/Copy7.json,13,12,15,12,0,156,180,1.153846,0.826667,16,12,192,1.230769,16,16,256,1.641026,16,16,256,1.641026,5,5,0,0
Copy8,dataset/raw-data/ARC-ALL/data/training/Copy8.json,17,13,20,15,0,221,300,1.357466,0.754444,20,16,320,1.447964,24,24,576,2.606335,20,20,400,1.809955,4,4,0,0
Copy9,dataset/raw-data/ARC-ALL/data/training/Copy9.json,11,12,12,12,0,132,144,1.090909,0.853333,12,12,144,1.090909,16,16,256,1.939394,12,12,144,1.090909,6,6,0,0
CopyMinimal,dataset/raw-data/ARC-ALL/data/training/CopyMinimal.json,11,7,12,8,0,77,96,1.246753,0.914444,12,8,96,1.246753,16,16,256,3.324675,12,12,144,1.870130,5,5,0,0
Count1,dataset/raw-data/ARC-ALL/data/training/Count1.json,12,12,12,12,0,144,144,1.000000,0.840000,12,12,144,1.000000,16,16,256,1.777778,12,12,144,1.000000,6,1,0,1
Count10,dataset/raw-data/ARC-ALL/data/training/Count10.json,13,12,15,12,0,156,180,1.153846,0.826667,16,12,192,1.230769,16,16,256,1.641026,16,16,256,1.641026,6,5,0,0
Count2,dataset/raw-data/ARC-ALL/data/training/Count2.json,21,21,24,24,0,441,576,1.306122,0.510000,24,24,576,1.306122,24,24,576,1.306122,24,24,576,1.306122,5,5,0,0
Count3,dataset/raw-data/ARC-ALL/data/training/Count3.json,14,14,15,15,0,196,225,1.147959,0.782222,16,16,256,1.306122,16,16,256,1.306122,16,16,256,1.306122,6,4,0,0
Count4,dataset/raw-data/ARC-ALL/data/training/Count4.json,14,14,15,15,0,196,225,1.147959,0.782222,16,16,256,1.306122,16,16,256,1.306122,16,16,256,1.306122,6,4,0,0
Count5,dataset/raw-data/ARC-ALL/data/training/Count5.json,8,7,8,8,0,56,64,1.142857,0.937778,8,8,64,1.142857,8,8,64,1.142857,8,8,64,1.142857,1,5,1,0
Count6,dataset/raw-data/ARC-ALL/data/training/Count6.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778,16,16,256,1.137778,5,1,0,1
Count7,dataset/raw-data/ARC-ALL/data/training/Count7.json,19,15,20,15,0,285,300,1.052632,0.683333,20,16,320,1.122807,24,24,576,2.021053,20,20,400,1.403509,5,5,0,0
Count8,dataset/raw-data/ARC-ALL/data/training/Count8.json,19,15,20,15,0,285,300,1.052632,0.683333,20,16,320,1.122807,24,24,576,2.021053,20,20,400,1.403509,5,5,0,0
Count9,dataset/raw-data/ARC-ALL/data/training/Count9.json,12,12,12,12,0,144,144,1.000000,0.840000,12,12,144,1.000000,16,16,256,1.777778,12,12,144,1.000000,3,4,0,0
CountMinimal,dataset/raw-data/ARC-ALL/data/training/CountMinimal.json,6,6,6,6,0,36,36,1.000000,0.960000,8,8,64,1.777778,8,8,64,1.777778,8,8,64,1.777778,1,5,1,0
ExtendToBoundary1,dataset/raw-data/ARC-ALL/data/training/ExtendToBoundary1.json,14,14,15,15,0,196,225,1.147959,0.782222,16,16,256,1.306122,16,16,256,1.306122,16,16,256,1.306122,5,5,0,0
ExtendToBoundary10,dataset/raw-data/ARC-ALL/data/training/ExtendToBoundary10.json,14,12,15,12,0,168,180,1.071429,0.813333,16,12,192,1.142857,16,16,256,1.523810,16,16,256,1.523810,4,4,0,0
ExtendToBoundary2,dataset/raw-data/ARC-ALL/data/training/ExtendToBoundary2.json,19,18,20,20,0,342,400,1.169591,0.620000,20,20,400,1.169591,24,24,576,1.684211,20,20,400,1.169591,5,5,0,0
ExtendToBoundary3,dataset/raw-data/ARC-ALL/data/training/ExtendToBoundary3.json,20,19,20,20,0,380,400,1.052632,0.577778,20,20,400,1.052632,24,24,576,1.515789,20,20,400,1.052632,5,5,0,0
ExtendToBoundary4,dataset/raw-data/ARC-ALL/data/training/ExtendToBoundary4.json,6,6,6,6,0,36,36,1.000000,0.960000,8,8,64,1.777778,8,8,64,1.777778,8,8,64,1.777778,1,1,1,1
ExtendToBoundary5,dataset/raw-data/ARC-ALL/data/training/ExtendToBoundary5.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494,12,12,144,1.777778,5,5,0,0
ExtendToBoundary6,dataset/raw-data/ARC-ALL/data/training/ExtendToBoundary6.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,5,5,0,0
ExtendToBoundary7,dataset/raw-data/ARC-ALL/data/training/ExtendToBoundary7.json,23,17,24,20,0,391,480,1.227621,0.565556,24,20,480,1.227621,24,24,576,1.473146,24,24,576,1.473146,5,5,0,0
ExtendToBoundary8,dataset/raw-data/ARC-ALL/data/training/ExtendToBoundary8.json,20,17,20,20,0,340,400,1.176471,0.622222,20,20,400,1.176471,24,24,576,1.694118,20,20,400,1.176471,5,5,0,0
ExtendToBoundary9,dataset/raw-data/ARC-ALL/data/training/ExtendToBoundary9.json,18,16,20,20,0,288,400,1.388889,0.680000,20,16,320,1.111111,24,24,576,2.000000,20,20,400,1.388889,6,6,0,0
ExtendToBoundaryMinimal,dataset/raw-data/ARC-ALL/data/training/ExtendToBoundaryMinimal.json,6,6,6,6,0,36,36,1.000000,0.960000,8,8,64,1.777778,8,8,64,1.777778,8,8,64,1.777778,1,1,1,1
ExtractObjects1,dataset/raw-data/ARC-ALL/data/training/ExtractObjects1.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,6,1,0
ExtractObjects10,dataset/raw-data/ARC-ALL/data/training/ExtractObjects10.json,20,12,20,12,0,240,240,1.000000,0.733333,20,12,240,1.000000,24,24,576,2.400000,20,20,400,1.666667,5,5,0,0
ExtractObjects2,dataset/raw-data/ARC-ALL/data/training/ExtractObjects2.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,5,5,0,0
ExtractObjects3,dataset/raw-data/ARC-ALL/data/training/ExtractObjects3.json,19,19,20,20,0,361,400,1.108033,0.598889,20,20,400,1.108033,24,24,576,1.595568,20,20,400,1.108033,5,4,0,0
ExtractObjects4,dataset/raw-data/ARC-ALL/data/training/ExtractObjects4.json,16,15,20,15,0,240,300,1.250000,0.733333,16,16,256,1.066667,16,16,256,1.066667,16,16,256,1.066667,6,6,0,0
ExtractObjects5,dataset/raw-data/ARC-ALL/data/training/ExtractObjects5.json,22,17,24,20,0,374,480,1.283422,0.584444,24,20,480,1.283422,24,24,576,1.540107,24,24,576,1.540107,5,4,0,0
ExtractObjects6,dataset/raw-data/ARC-ALL/data/training/ExtractObjects6.json,15,13,15,15,0,195,225,1.153846,0.783333,16,16,256,1.312821,16,16,256,1.312821,16,16,256,1.312821,5,5,0,0
ExtractObjects7,dataset/raw-data/ARC-ALL/data/training/ExtractObjects7.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778,16,16,256,1.137778,5,5,0,0
ExtractObjects8,dataset/raw-data/ARC-ALL/data/training/ExtractObjects8.json,12,11,12,12,0,132,144,1.090909,0.853333,12,12,144,1.090909,16,16,256,1.939394,12,12,144,1.090909,4,5,0,0
ExtractObjects9,dataset/raw-data/ARC-ALL/data/training/ExtractObjects9.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778,16,16,256,1.137778,5,4,0,0
ExtractObjectsMinimal,dataset/raw-data/ARC-ALL/data/training/ExtractObjectsMinimal.json,14,14,15,15,0,196,225,1.147959,0.782222,16,16,256,1.306122,16,16,256,1.306122,16,16,256,1.306122,4,6,0,0
FilledNotFilled1,dataset/raw-data/ARC-ALL/data/training/FilledNotFilled1.json,16,13,20,15,0,208,300,1.442308,0.768889,16,16,256,1.230769,16,16,256,1.230769,16,16,256,1.230769,3,1,0,1
FilledNotFilled10,dataset/raw-data/ARC-ALL/data/training/FilledNotFilled10.json,14,14,15,15,0,196,225,1.147959,0.782222,16,16,256,1.306122,16,16,256,1.306122,16,16,256,1.306122,7,7,0,0
FilledNotFilled2,dataset/raw-data/ARC-ALL/data/training/FilledNotFilled2.json,13,10,15,10,0,130,150,1.153846,0.855556,16,12,192,1.476923,16,16,256,1.969231,16,16,256,1.969231,3,6,0,0
FilledNotFilled3,dataset/raw-data/ARC-ALL/data/training/FilledNotFilled3.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,2,5,0,0
FilledNotFilled4,dataset/raw-data/ARC-ALL/data/training/FilledNotFilled4.json,20,12,20,12,0,240,240,1.000000,0.733333,20,12,240,1.000000,24,24,576,2.400000,20,20,400,1.666667,6,6,0,0
FilledNotFilled5,dataset/raw-data/ARC-ALL/data/training/FilledNotFilled5.json,12,12,12,12,0,144,144,1.000000,0.840000,12,12,144,1.000000,16,16,256,1.777778,12,12,144,1.000000,4,4,0,0
FilledNotFilled6,dataset/raw-data/ARC-ALL/data/training/FilledNotFilled6.json,14,19,15,20,0,266,300,1.127820,0.704444,16,20,320,1.203008,24,24,576,2.165414,20,20,400,1.503759,4,4,0,0
FilledNotFilled7,dataset/raw-data/ARC-ALL/data/training/FilledNotFilled7.json,18,10,20,10,0,180,200,1.111111,0.800000,20,12,240,1.333333,24,24,576,3.200000,20,20,400,2.222222,5,5,0,0
FilledNotFilled8,dataset/raw-data/ARC-ALL/data/training/FilledNotFilled8.json,14,15,15,15,0,210,225,1.071429,0.766667,16,16,256,1.219048,16,16,256,1.219048,16,16,256,1.219048,5,5,0,0
FilledNotFilled9,dataset/raw-data/ARC-ALL/data/training/FilledNotFilled9.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778,16,16,256,1.137778,7,7,0,0
FilledNotFilledMinimal,dataset/raw-data/ARC-ALL/data/training/FilledNotFilledMinimal.json,8,8,8,8,0,64,64,1.000000,0.928889,8,8,64,1.000000,8,8,64,1.000000,8,8,64,1.000000,1,1,1,1
HorizontalVertical1,dataset/raw-data/ARC-ALL/data/training/HorizontalVertical1.json,23,18,24,20,0,414,480,1.159420,0.540000,24,20,480,1.159420,24,24,576,1.391304,24,24,576,1.391304,5,5,0,0
HorizontalVertical10,dataset/raw-data/ARC-ALL/data/training/HorizontalVertical10.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
HorizontalVertical2,dataset/raw-data/ARC-ALL/data/training/HorizontalVertical2.json,21,16,24,20,0,336,480,1.428571,0.626667,24,16,384,1.142857,24,24,576,1.714286,24,24,576,1.714286,5,5,0,0
HorizontalVertical3,dataset/raw-data/ARC-ALL/data/training/HorizontalVertical3.json,12,12,12,12,0,144,144,1.000000,0.840000,12,12,144,1.000000,16,16,256,1.777778,12,12,144,1.000000,2,2,0,0
HorizontalVertical4,dataset/raw-data/ARC-ALL/data/training/HorizontalVertical4.json,23,22,24,24,0,506,576,1.138340,0.437778,24,24,576,1.138340,24,24,576,1.138340,24,24,576,1.138340,5,5,0,0
HorizontalVertical5,dataset/raw-data/ARC-ALL/data/training/HorizontalVertical5.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
HorizontalVertical6,dataset/raw-data/ARC-ALL/data/training/HorizontalVertical6.json,14,14,15,15,0,196,225,1.147959,0.782222,16,16,256,1.306122,16,16,256,1.306122,16,16,256,1.306122,1,1,1,1
HorizontalVertical7,dataset/raw-data/ARC-ALL/data/training/HorizontalVertical7.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
HorizontalVertical8,dataset/raw-data/ARC-ALL/data/training/HorizontalVertical8.json,19,18,20,20,0,342,400,1.169591,0.620000,20,20,400,1.169591,24,24,576,1.684211,20,20,400,1.169591,5,5,0,0
HorizontalVertical9,dataset/raw-data/ARC-ALL/data/training/HorizontalVertical9.json,6,6,6,6,0,36,36,1.000000,0.960000,8,8,64,1.777778,8,8,64,1.777778,8,8,64,1.777778,1,1,1,1
HorizontalVerticalMinimal,dataset/raw-data/ARC-ALL/data/training/HorizontalVerticalMinimal.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,2,2,0,0
InsideOutside1,dataset/raw-data/ARC-ALL/data/training/InsideOutside1.json,10,12,10,12,0,120,120,1.000000,0.866667,12,12,144,1.200000,16,16,256,2.133333,12,12,144,1.200000,3,5,0,0
InsideOutside10,dataset/raw-data/ARC-ALL/data/training/InsideOutside10.json,13,12,15,12,0,156,180,1.153846,0.826667,16,12,192,1.230769,16,16,256,1.641026,16,16,256,1.641026,2,2,0,0
InsideOutside2,dataset/raw-data/ARC-ALL/data/training/InsideOutside2.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
InsideOutside3,dataset/raw-data/ARC-ALL/data/training/InsideOutside3.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
InsideOutside4,dataset/raw-data/ARC-ALL/data/training/InsideOutside4.json,14,14,15,15,0,196,225,1.147959,0.782222,16,16,256,1.306122,16,16,256,1.306122,16,16,256,1.306122,2,2,0,0
InsideOutside5,dataset/raw-data/ARC-ALL/data/training/InsideOutside5.json,25,15,30,15,0,375,450,1.200000,0.583333,28,16,448,1.194667,32,32,1024,2.730667,28,28,784,2.090667,6,6,0,0
InsideOutside6,dataset/raw-data/ARC-ALL/data/training/InsideOutside6.json,16,15,20,15,0,240,300,1.250000,0.733333,16,16,256,1.066667,16,16,256,1.066667,16,16,256,1.066667,3,3,0,0
InsideOutside7,dataset/raw-data/ARC-ALL/data/training/InsideOutside7.json,15,6,15,6,0,90,90,1.000000,0.900000,16,8,128,1.422222,16,16,256,2.844444,16,16,256,2.844444,1,6,1,0
InsideOutside8,dataset/raw-data/ARC-ALL/data/training/InsideOutside8.json,14,13,15,15,0,182,225,1.236264,0.797778,16,16,256,1.406593,16,16,256,1.406593,16,16,256,1.406593,5,5,0,0
InsideOutside9,dataset/raw-data/ARC-ALL/data/training/InsideOutside9.json,17,14,20,15,0,238,300,1.260504,0.735556,20,16,320,1.344538,24,24,576,2.420168,20,20,400,1.680672,5,5,0,0
InsideOutsideMinimal,dataset/raw-data/ARC-ALL/data/training/InsideOutsideMinimal.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
MoveToBoundary1,dataset/raw-data/ARC-ALL/data/training/MoveToBoundary1.json,9,9,10,10,0,81,100,1.234568,0.910000,12,12,144,1.777778,16,16,256,3.160494,12,12,144,1.777778,4,4,0,0
MoveToBoundary10,dataset/raw-data/ARC-ALL/data/training/MoveToBoundary10.json,25,9,30,10,0,225,300,1.333333,0.750000,28,12,336,1.493333,32,32,1024,4.551111,28,28,784,3.484444,5,5,0,0
MoveToBoundary2,dataset/raw-data/ARC-ALL/data/training/MoveToBoundary2.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
MoveToBoundary3,dataset/raw-data/ARC-ALL/data/training/MoveToBoundary3.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
MoveToBoundary4,dataset/raw-data/ARC-ALL/data/training/MoveToBoundary4.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
MoveToBoundary5,dataset/raw-data/ARC-ALL/data/training/MoveToBoundary5.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
MoveToBoundary6,dataset/raw-data/ARC-ALL/data/training/MoveToBoundary6.json,6,6,6,6,0,36,36,1.000000,0.960000,8,8,64,1.777778,8,8,64,1.777778,8,8,64,1.777778,1,1,1,1
MoveToBoundary7,dataset/raw-data/ARC-ALL/data/training/MoveToBoundary7.json,20,15,20,15,0,300,300,1.000000,0.666667,20,16,320,1.066667,24,24,576,1.920000,20,20,400,1.333333,5,5,0,0
MoveToBoundary8,dataset/raw-data/ARC-ALL/data/training/MoveToBoundary8.json,18,15,20,15,0,270,300,1.111111,0.700000,20,16,320,1.185185,24,24,576,2.133333,20,20,400,1.481481,5,5,0,0
MoveToBoundary9,dataset/raw-data/ARC-ALL/data/training/MoveToBoundary9.json,20,12,20,12,0,240,240,1.000000,0.733333,20,12,240,1.000000,24,24,576,2.400000,20,20,400,1.666667,5,5,0,0
MoveToBoundaryMinimal,dataset/raw-data/ARC-ALL/data/training/MoveToBoundaryMinimal.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
Order1,dataset/raw-data/ARC-ALL/data/training/Order1.json,23,15,24,15,0,345,360,1.043478,0.616667,24,16,384,1.113043,24,24,576,1.669565,24,24,576,1.669565,5,5,0,0
Order10,dataset/raw-data/ARC-ALL/data/training/Order10.json,16,16,20,20,0,256,400,1.562500,0.715556,16,16,256,1.000000,16,16,256,1.000000,16,16,256,1.000000,3,3,0,0
Order2,dataset/raw-data/ARC-ALL/data/training/Order2.json,12,10,12,10,0,120,120,1.000000,0.866667,12,12,144,1.200000,16,16,256,2.133333,12,12,144,1.200000,5,5,0,0
Order3,dataset/raw-data/ARC-ALL/data/training/Order3.json,13,6,15,6,0,78,90,1.153846,0.913333,16,8,128,1.641026,16,16,256,3.282051,16,16,256,3.282051,2,2,0,0
Order4,dataset/raw-data/ARC-ALL/data/training/Order4.json,23,8,24,8,0,184,192,1.043478,0.795556,24,8,192,1.043478,24,24,576,3.130435,24,24,576,3.130435,5,5,0,0
Order5,dataset/raw-data/ARC-ALL/data/training/Order5.json,21,6,24,6,0,126,144,1.142857,0.860000,24,8,192,1.523810,24,24,576,4.571429,24,24,576,4.571429,1,1,1,1
Order6,dataset/raw-data/ARC-ALL/data/training/Order6.json,14,20,15,20,0,280,300,1.071429,0.688889,16,20,320,1.142857,24,24,576,2.057143,20,20,400,1.428571,5,5,0,0
Order7,dataset/raw-data/ARC-ALL/data/training/Order7.json,21,6,24,6,0,126,144,1.142857,0.860000,24,8,192,1.523810,24,24,576,4.571429,24,24,576,4.571429,1,1,1,1
Order8,dataset/raw-data/ARC-ALL/data/training/Order8.json,8,14,8,15,0,112,120,1.071429,0.875556,8,16,128,1.142857,16,16,256,2.285714,16,16,256,2.285714,3,3,0,0
Order9,dataset/raw-data/ARC-ALL/data/training/Order9.json,3,18,4,20,0,54,80,1.481481,0.940000,4,20,80,1.481481,24,24,576,10.666667,20,20,400,7.407407,1,1,1,1
OrderMinimal,dataset/raw-data/ARC-ALL/data/training/OrderMinimal.json,6,6,6,6,0,36,36,1.000000,0.960000,8,8,64,1.777778,8,8,64,1.777778,8,8,64,1.777778,1,1,1,1
SameDifferent1,dataset/raw-data/ARC-ALL/data/training/SameDifferent1.json,11,11,12,12,0,121,144,1.190083,0.865556,12,12,144,1.190083,16,16,256,2.115702,12,12,144,1.190083,4,4,0,0
SameDifferent10,dataset/raw-data/ARC-ALL/data/training/SameDifferent10.json,21,7,24,8,0,147,192,1.306122,0.836667,24,8,192,1.306122,24,24,576,3.918367,24,24,576,3.918367,4,4,0,0
SameDifferent2,dataset/raw-data/ARC-ALL/data/training/SameDifferent2.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778,16,16,256,1.137778,5,5,0,0
SameDifferent3,dataset/raw-data/ARC-ALL/data/training/SameDifferent3.json,12,12,12,12,0,144,144,1.000000,0.840000,12,12,144,1.000000,16,16,256,1.777778,12,12,144,1.000000,5,5,0,0
SameDifferent4,dataset/raw-data/ARC-ALL/data/training/SameDifferent4.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
SameDifferent5,dataset/raw-data/ARC-ALL/data/training/SameDifferent5.json,14,14,15,15,0,196,225,1.147959,0.782222,16,16,256,1.306122,16,16,256,1.306122,16,16,256,1.306122,4,1,0,1
SameDifferent6,dataset/raw-data/ARC-ALL/data/training/SameDifferent6.json,14,14,15,15,0,196,225,1.147959,0.782222,16,16,256,1.306122,16,16,256,1.306122,16,16,256,1.306122,4,4,0,0
SameDifferent7,dataset/raw-data/ARC-ALL/data/training/SameDifferent7.json,15,15,15,15,0,225,225,1.000000,0.750000,16,16,256,1.137778,16,16,256,1.137778,16,16,256,1.137778,3,3,0,0
SameDifferent8,dataset/raw-data/ARC-ALL/data/training/SameDifferent8.json,15,13,15,15,0,195,225,1.153846,0.783333,16,16,256,1.312821,16,16,256,1.312821,16,16,256,1.312821,6,5,0,0
SameDifferent9,dataset/raw-data/ARC-ALL/data/training/SameDifferent9.json,12,12,12,12,0,144,144,1.000000,0.840000,12,12,144,1.000000,16,16,256,1.777778,12,12,144,1.000000,2,2,0,0
SameDifferentMinimal,dataset/raw-data/ARC-ALL/data/training/SameDifferentMinimal.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
TopBottom2D1,dataset/raw-data/ARC-ALL/data/training/TopBottom2D1.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,5,5,0,0
TopBottom2D10,dataset/raw-data/ARC-ALL/data/training/TopBottom2D10.json,10,12,10,12,0,120,120,1.000000,0.866667,12,12,144,1.200000,16,16,256,2.133333,12,12,144,1.200000,4,4,0,0
TopBottom2D2,dataset/raw-data/ARC-ALL/data/training/TopBottom2D2.json,10,11,10,12,0,110,120,1.090909,0.877778,12,12,144,1.309091,16,16,256,2.327273,12,12,144,1.309091,4,6,0,0
TopBottom2D3,dataset/raw-data/ARC-ALL/data/training/TopBottom2D3.json,12,15,12,15,0,180,180,1.000000,0.800000,12,16,192,1.066667,16,16,256,1.422222,16,16,256,1.422222,5,5,0,0
TopBottom2D4,dataset/raw-data/ARC-ALL/data/training/TopBottom2D4.json,12,16,12,20,0,192,240,1.250000,0.786667,12,16,192,1.000000,16,16,256,1.333333,16,16,256,1.333333,6,6,0,0
TopBottom2D5,dataset/raw-data/ARC-ALL/data/training/TopBottom2D5.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,2,2,0,0
TopBottom2D6,dataset/raw-data/ARC-ALL/data/training/TopBottom2D6.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,5,6,0,0
TopBottom2D7,dataset/raw-data/ARC-ALL/data/training/TopBottom2D7.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,2,7,0,0
TopBottom2D8,dataset/raw-data/ARC-ALL/data/training/TopBottom2D8.json,10,10,10,10,0,100,100,1.000000,0.888889,12,12,144,1.440000,16,16,256,2.560000,12,12,144,1.440000,1,1,1,1
TopBottom2D9,dataset/raw-data/ARC-ALL/data/training/TopBottom2D9.json,6,6,6,6,0,36,36,1.000000,0.960000,8,8,64,1.777778,8,8,64,1.777778,8,8,64,1.777778,1,1,1,1
TopBottom2DMinimal,dataset/raw-data/ARC-ALL/data/training/TopBottom2DMinimal.json,6,6,6,6,0,36,36,1.000000,0.960000,8,8,64,1.777778,8,8,64,1.777778,8,8,64,1.777778,1,1,1,1
